0,0,1,2,3,4,5,6,7,8
,,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0
,,63.7,65.61,66.02,65.55,66.99,69.13,70.28,71.66
,,231.13,238.08,239.57,237.85,243.08,250.86,255.0,260.02
,,4270.03,4543.98,4787.75,4876.91,4832.09,4951.49,4763.86,4896.03
,,2694.39,3058.1,3456.76,3833.25,4141.1,4654.4,4763.86,5086.97
,,63.1,67.3,72.2,78.6,85.7,94.0,100.0,103.9
,,67035.79,69254.48,72516.17,74399.03,72129.89,71621.12,67787.9,68322.81
,,35.63,36.28,36.5,36.3,37.04,38.26,39.08,40.17
,,232.85,237.09,238.53,237.24,242.09,250.07,255.42,262.51
,,2388.36,2512.38,2646.64,2700.71,2671.92,2740.49,2649.25,2744.33
,,1507.1,1690.8,1910.9,2122.8,2289.8,2576.1,2649.3,2851.4
,,67035.79,69254.48,72516.17,74399.03,72129.89,71621.12,67787.9,68322.81
,,18.58,18.81,18.94,18.77,18.91,19.2,19.1,19.56
,,167.32,169.34,170.55,169.02,170.24,172.85,171.93,176.1
,,2791.92,2919.91,3073.68,3135.37,3132.32,3192.02,3114.8,3229.84
,,1761.7,1965.1,2219.2,2464.4,2684.4,3000.5,3114.8,3355.8
,,150229.0,155247.0,162255.0,167014.0,165652.0,166268.0,163114.0,165129.0
,,188.4,191.8,193.5,190.5,189.9,191.8,190.1,195.6
,,17.34,17.57,17.65,17.38,17.49,17.68,17.48,17.94
,,180.7,183.17,183.98,181.1,182.27,184.27,182.17,187.0
,,2295.88,2424.67,2562.47,2613.87,2609.57,2658.51,2581.3,2696.82
,,1448.7,1631.8,1850.1,2054.5,2236.4,2499.0,2581.3,2802.0
,,132420.0,137962.0,145157.0,150427.0,149213.0,150362.0,147680.0,150308.0
,,67035.79,69254.48,72516.17,74399.03,72129.89,71621.12,67787.9,68322.81
,,1933.14,1934.6,1928.13,1927.53,1905.0,1897.87,1872.45,1893.23
,,34677.07,35797.86,37609.57,38598.17,37863.38,37737.65,36202.8,36087.93
,,132419.58,137961.91,145157.12,150427.45,149213.5,150362.28,147679.51,150308.34
,,1934.54,1931.94,1921.97,1917.3,1902.38,1893.09,1895.2,1903.75
,,150229.0,155247.0,162255.0,167014.0,165652.0,166268.0,163114.0,165129.0
,,77656.0,80358.0,84421.0,87109.0,87076.0,87829.0,86067.0,86739.0
,,68450.0,71411.0,75525.0,78458.0,78435.0,79427.0,77923.0,78954.0
,,85151.0,88116.0,92539.0,95525.0,95734.0,96582.0,94990.0,95952.0
,,13997.0,14125.0,14447.0,14568.0,14774.0,14741.0,14657.0,14697.0
,,2704.0,2580.0,2567.0,2499.0,2525.0,2414.0,2410.0,2301.0
