0,0,1,2,3
,,73.0,73.0,69.0
,,73.0,73.0,69.0
,,75.0,75.0,70.0
,,76.0,76.0,71.0
,,76.0,76.0,71.0
,,77.0,77.0,72.0
,,77.0,77.0,72.0
,,77.0,77.0,72.0
,,78.0,78.0,73.0
,,79.0,79.0,74.0
,,80.0,80.0,75.0
,,81.0,83.0,76.0
,,82.0,84.0,77.0
,,83.0,85.0,78.0
,,84.0,86.0,79.0
,,85.0,87.0,80.0
,,86.0,89.0,81.0
,,87.0,90.0,82.0
