Workbook,Sheet,Year,Value,Industry Description
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,74743.0,Furniture and related products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,75784.0,Furniture and related products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,76239.0,Furniture and related products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,76644.0,Furniture and related products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,74141.0,Furniture and related products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,69907.0,Furniture and related products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,75045.0,Furniture and related products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,81823.0,Furniture and related products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,80872.0,Furniture and related products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,110492.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,116036.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,114988.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,128626.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,118781.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,126725.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,131685.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,133778.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,148399.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,156223.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,159463.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,169557.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,161296.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,159695.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,161937.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,156473.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,166345.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,161683.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,165036.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,157626.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,158621.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,167066.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,166469.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,159190.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,173712.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,188947.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,193237.0,Miscellaneous manufacturing
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,519592.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,528171.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,526059.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,543612.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,562689.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,554459.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,584826.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,614941.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,644925.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,651429.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,704238.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,762672.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,748051.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,774189.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,830558.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,870159.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,896907.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,928718.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,927768.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,928970.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,929860.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,934092.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,956185.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,980152.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,1064176.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,1136451.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,1160083.0,Food and beverage and tobacco products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,89094.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,87627.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,86536.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,85039.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,76615.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,75349.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,72305.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,73670.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,77025.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,71655.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,64413.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,56483.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,46360.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,49800.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,52862.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,51779.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,53579.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,55227.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,52792.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,51490.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,49714.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,50728.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,49906.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,45999.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,50700.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,52383.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,49926.0,Textile mills and textile product mills
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,87176.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,79023.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,75938.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,75303.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,58742.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,50827.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,44867.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,39169.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,40230.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,39164.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,29818.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,26681.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,24375.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,23259.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,24893.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,19231.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,19392.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,18989.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,18439.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,18496.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,15696.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,16921.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,17316.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,16954.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,18039.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,19871.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,23822.0,Apparel and leather and allied products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,149171.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,153094.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,155507.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,163593.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,154890.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,152309.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,148655.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,152885.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,159949.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,167450.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,174117.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,177262.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,160469.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,169306.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,175586.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,179137.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,184744.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,185816.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,184388.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,179235.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,185180.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,190087.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,190820.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,180198.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,196294.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,204958.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,203190.0,Paper products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,98306.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,100984.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,103773.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,107129.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,104032.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,99685.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,95402.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,96263.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,98915.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,100713.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,103448.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,99104.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,83990.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,83746.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,84183.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,83032.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,83306.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,82598.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,82355.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,85862.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,83873.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,83156.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,81099.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,74238.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,78095.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,86704.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,86726.0,Printing and related support activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,175708.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,136543.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,160373.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,232873.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,217940.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,214140.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,245866.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,324816.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,461946.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,536658.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,606212.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,733197.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,482259.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,607612.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,816564.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,833030.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,833140.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,767048.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,499949.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,430822.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,538316.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,668410.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,597248.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,353905.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,608305.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,924177.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,757078.0,Petroleum and coal products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,417075.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,421816.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,429895.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,454226.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,446281.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,470965.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,491159.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,546142.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,610260.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,659685.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,728216.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,734970.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,620921.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,715205.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,779618.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,790592.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,826233.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,824302.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,775600.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,764526.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,777544.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,820244.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,801665.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,760398.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,888874.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,988392.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,1025044.0,Chemical products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,158697.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,163323.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,172238.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,178810.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,170209.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,173264.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,176023.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,182685.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,198060.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,209603.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,206210.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,198630.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,167866.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,186601.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,200651.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,216332.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,223918.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2014,231061.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2015,233712.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2016,231139.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2017,237346.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2018,252258.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2019,249604.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2020,234952.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2021,273338.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2022,302759.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2023,297958.0,Plastics and rubber products
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1997,631094.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1998,651345.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,1999,701456.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2000,752496.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2001,733743.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2002,763759.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2003,795365.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2004,876560.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2005,955196.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2006,1034956.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2007,1108407.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2008,1165378.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2009,1007364.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2010,1199483.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2011,1356529.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2012,1473477.0,Wholesale trade
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Gross Output,2013,1562695.0,Wholesale trade
