0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,ECfi =  E C f i r e - E C re,millions  of  S,13095.0,13953.0,15034.0,16130.0,17546.0,19457.0,22011.0,24198.0,26368.0,28794.0,31803.0,34942.0,38628.0,43349.0
6O4B52,ECfire,millions  of,15320.0,16339.0,17569.0,18851.0,20497.0,22535.0,25530.0,28210.0,30922.0,33956.0,37774.0,41993.0,46020.0,50934.0
,FEEfi =  FEE f i r e-FEE re,thousands,2112.0,2173.0,2231.0,2317.0,2387.0,2525.0,2657.0,2784.0,2862.0,2898.0,2989.0,3119.0,3241.0,3291.0
607B52,FEEfire,thousands,2592.0,2666.0,2729.0,2837.0,2924.0,3074.0,3233.0,3387.0,3491.0,3564.0,3692.0,3896.0,4020.0,4064.0
,ecfi =  (EC/FEE) fi,dollars,6200.0,6421.0,6739.0,6962.0,7351.0,7706.0,8284.0,8692.0,9213.0,9936.0,10640.0,11203.0,11919.0,13172.0
,Lfi  =  L f i r e - L re,thousands,2220.0,2280.0,2337.0,2423.0,2496.0,2642.0,2773.0,2907.0,2972.0,3003.0,3089.0,3240.0,3.347,3418.0
610B  32,Lftre,thousands,2836.0,2909.0,2969.0,3075.0,3166.0,3332.0,3493.0,3653.0,3749.0,3836.0,3959.0,4202.0,4334.0,4405.0
,W f i=ec f ixLfi,millions  of,13765.0,14640.0,15748.0,16868.0,18347.0,20359.0,22972.0,25267.0,27381.0,29837.0,32867.0,36298.0,39891.0,45022.0
